SeriesId,UnitsId,Name,TopologyId,Key,DatasetId,DatasetName
1257,2,Pump Status,924,lvl1:Kenya_lvl2:Pumps_lvl3:PK259,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1258,2,Pump Status,925,lvl1:Kenya_lvl2:Pumps_lvl3:PK262,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1259,2,Pump Status,926,lvl1:Kenya_lvl2:Pumps_lvl3:PK265,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1260,2,Pump Status,927,lvl1:Kenya_lvl2:Pumps_lvl3:PK266,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1261,2,Pump Status,928,lvl1:Kenya_lvl2:Pumps_lvl3:PK267,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1262,2,Pump Status,929,lvl1:Kenya_lvl2:Pumps_lvl3:PK269,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1263,2,Pump Status,930,lvl1:Kenya_lvl2:Pumps_lvl3:PK270,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1264,2,Pump Status,931,lvl1:Kenya_lvl2:Pumps_lvl3:PK272,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1265,2,Pump Status,932,lvl1:Kenya_lvl2:Pumps_lvl3:PK273,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1266,2,Pump Status,933,lvl1:Kenya_lvl2:Pumps_lvl3:PK274,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1267,2,Pump Status,934,lvl1:Kenya_lvl2:Pumps_lvl3:PK275,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1268,2,Pump Status,935,lvl1:Kenya_lvl2:Pumps_lvl3:PK276,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1269,2,Pump Status,936,lvl1:Kenya_lvl2:Pumps_lvl3:PK278,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1270,2,Pump Status,937,lvl1:Kenya_lvl2:Pumps_lvl3:PK279,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1271,2,Pump Status,938,lvl1:Kenya_lvl2:Pumps_lvl3:PK280,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1272,2,Pump Status,939,lvl1:Kenya_lvl2:Pumps_lvl3:PK281,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1273,2,Pump Status,940,lvl1:Kenya_lvl2:Pumps_lvl3:PK282,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1274,2,Pump Status,941,lvl1:Kenya_lvl2:Pumps_lvl3:PK287,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1275,2,Pump Status,942,lvl1:Kenya_lvl2:Pumps_lvl3:PK289,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1276,2,Pump Status,943,lvl1:Kenya_lvl2:Pumps_lvl3:PK291,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1277,2,Pump Status,944,lvl1:Kenya_lvl2:Pumps_lvl3:PK292,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1278,2,Pump Status,945,lvl1:Kenya_lvl2:Pumps_lvl3:PK295,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1279,2,Pump Status,946,lvl1:Kenya_lvl2:Pumps_lvl3:PK296,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1280,2,Pump Status,947,lvl1:Kenya_lvl2:Pumps_lvl3:PK297,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1281,2,Pump Status,948,lvl1:Kenya_lvl2:Pumps_lvl3:PK298,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1282,2,Pump Status,949,lvl1:Kenya_lvl2:Pumps_lvl3:PK299,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1283,2,Pump Status,950,lvl1:Kenya_lvl2:Pumps_lvl3:PK302,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1284,2,Pump Status,951,lvl1:Kenya_lvl2:Pumps_lvl3:PK303,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1285,2,Pump Status,952,lvl1:Kenya_lvl2:Pumps_lvl3:PK304,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1286,2,Pump Status,953,lvl1:Kenya_lvl2:Pumps_lvl3:PK308,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1287,2,Pump Status,954,lvl1:Kenya_lvl2:Pumps_lvl3:PK309,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1288,2,Pump Status,955,lvl1:Kenya_lvl2:Pumps_lvl3:PK310,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1289,2,Pump Status,956,lvl1:Kenya_lvl2:Pumps_lvl3:PK315,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1290,2,Pump Status,957,lvl1:Kenya_lvl2:Pumps_lvl3:PK316,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1291,2,Pump Status,958,lvl1:Kenya_lvl2:Pumps_lvl3:PK318,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1292,2,Pump Status,959,lvl1:Kenya_lvl2:Pumps_lvl3:PK319,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1293,2,Pump Status,960,lvl1:Kenya_lvl2:Pumps_lvl3:PK321,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1294,2,Pump Status,961,lvl1:Kenya_lvl2:Pumps_lvl3:PK324,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1295,2,Pump Status,962,lvl1:Kenya_lvl2:Pumps_lvl3:PK327,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1296,2,Pump Status,963,lvl1:Kenya_lvl2:Pumps_lvl3:PK328,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1297,2,Pump Status,964,lvl1:Kenya_lvl2:Pumps_lvl3:PK329,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1298,2,Pump Status,965,lvl1:Kenya_lvl2:Pumps_lvl3:PK331,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1299,2,Pump Status,966,lvl1:Kenya_lvl2:Pumps_lvl3:PK334,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1300,2,Pump Status,967,lvl1:Kenya_lvl2:Pumps_lvl3:PK336,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1301,2,Pump Status,968,lvl1:Kenya_lvl2:Pumps_lvl3:PK338,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1302,2,Pump Status,969,lvl1:Kenya_lvl2:Pumps_lvl3:PK343,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1303,2,Pump Status,970,lvl1:Kenya_lvl2:Pumps_lvl3:PK344,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1304,2,Pump Status,971,lvl1:Kenya_lvl2:Pumps_lvl3:PK346,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1305,2,Pump Status,972,lvl1:Kenya_lvl2:Pumps_lvl3:PK348,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1306,2,Pump Status,973,lvl1:Kenya_lvl2:Pumps_lvl3:PK349,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1307,2,Pump Status,974,lvl1:Kenya_lvl2:Pumps_lvl3:PK350,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1308,2,Pump Status,975,lvl1:Kenya_lvl2:Pumps_lvl3:PK351,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1309,2,Pump Status,976,lvl1:Kenya_lvl2:Pumps_lvl3:PK352,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1310,2,Pump Status,977,lvl1:Kenya_lvl2:Pumps_lvl3:PK353,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1311,2,Pump Status,978,lvl1:Kenya_lvl2:Pumps_lvl3:PK356,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1312,2,Pump Status,979,lvl1:Kenya_lvl2:Pumps_lvl3:PK359,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1313,2,Pump Status,980,lvl1:Kenya_lvl2:Pumps_lvl3:PK361,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1314,2,Pump Status,981,lvl1:Kenya_lvl2:Pumps_lvl3:PK362,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1315,2,Pump Status,982,lvl1:Kenya_lvl2:Pumps_lvl3:PK363,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1316,2,Pump Status,983,lvl1:Kenya_lvl2:Pumps_lvl3:PK365,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1317,2,Pump Status,984,lvl1:Kenya_lvl2:Pumps_lvl3:PK366,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1318,2,Pump Status,985,lvl1:Kenya_lvl2:Pumps_lvl3:PK367,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1319,2,Pump Status,986,lvl1:Kenya_lvl2:Pumps_lvl3:PK368,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1320,2,Pump Status,987,lvl1:Kenya_lvl2:Pumps_lvl3:PK369,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1321,2,Pump Status,988,lvl1:Kenya_lvl2:Pumps_lvl3:PK370,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1322,2,Pump Status,989,lvl1:Kenya_lvl2:Pumps_lvl3:PK372,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1323,2,Pump Status,990,lvl1:Kenya_lvl2:Pumps_lvl3:PK375,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1324,2,Pump Status,991,lvl1:Kenya_lvl2:Pumps_lvl3:PK376,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1325,2,Pump Status,992,lvl1:Kenya_lvl2:Pumps_lvl3:PK378,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1326,2,Pump Status,993,lvl1:Kenya_lvl2:Pumps_lvl3:PK379,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1327,2,Pump Status,994,lvl1:Kenya_lvl2:Pumps_lvl3:PK380,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1328,2,Pump Status,995,lvl1:Kenya_lvl2:Pumps_lvl3:PK381,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1329,2,Pump Status,996,lvl1:Kenya_lvl2:Pumps_lvl3:PK382,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1330,2,Pump Status,997,lvl1:Kenya_lvl2:Pumps_lvl3:PK384,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1331,2,Pump Status,998,lvl1:Kenya_lvl2:Pumps_lvl3:PK385,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1332,2,Pump Status,999,lvl1:Kenya_lvl2:Pumps_lvl3:PK386,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1333,2,Pump Status,1000,lvl1:Kenya_lvl2:Pumps_lvl3:PK388,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1334,2,Pump Status,1001,lvl1:Kenya_lvl2:Pumps_lvl3:PK390,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1335,2,Pump Status,1002,lvl1:Kenya_lvl2:Pumps_lvl3:PK391,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1336,2,Pump Status,1003,lvl1:Kenya_lvl2:Pumps_lvl3:PK393,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1337,2,Pump Status,1004,lvl1:Kenya_lvl2:Pumps_lvl3:PK396,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1338,2,Pump Status,1005,lvl1:Kenya_lvl2:Pumps_lvl3:PK397,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1339,2,Pump Status,1006,lvl1:Kenya_lvl2:Pumps_lvl3:PK398,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1340,2,Pump Status,1007,lvl1:Kenya_lvl2:Pumps_lvl3:PK400,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1341,2,Pump Status,1008,lvl1:Kenya_lvl2:Pumps_lvl3:PK402,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1342,2,Pump Status,1009,lvl1:Kenya_lvl2:Pumps_lvl3:PK405,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1343,2,Pump Status,1010,lvl1:Kenya_lvl2:Pumps_lvl3:PK406,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1344,2,Pump Status,1011,lvl1:Kenya_lvl2:Pumps_lvl3:PK410,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1345,2,Pump Status,1012,lvl1:Kenya_lvl2:Pumps_lvl3:PK412,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1346,2,Pump Status,1013,lvl1:Kenya_lvl2:Pumps_lvl3:PK413,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1347,2,Pump Status,1014,lvl1:Kenya_lvl2:Pumps_lvl3:PK415,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1348,2,Pump Status,1015,lvl1:Kenya_lvl2:Pumps_lvl3:PK416,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1349,2,Pump Status,1016,lvl1:Kenya_lvl2:Pumps_lvl3:PK418,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1350,2,Pump Status,1017,lvl1:Kenya_lvl2:Pumps_lvl3:PK419,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1351,2,Pump Status,1018,lvl1:Kenya_lvl2:Pumps_lvl3:PK420,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1352,2,Pump Status,1019,lvl1:Kenya_lvl2:Pumps_lvl3:PK422,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1353,2,Pump Status,1020,lvl1:Kenya_lvl2:Pumps_lvl3:PK423,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1354,2,Pump Status,1021,lvl1:Kenya_lvl2:Pumps_lvl3:PK424,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1355,2,Pump Status,1022,lvl1:Kenya_lvl2:Pumps_lvl3:PK425,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1356,2,Pump Status,1023,lvl1:Kenya_lvl2:Pumps_lvl3:PK426,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1357,2,Pump Status,1024,lvl1:Kenya_lvl2:Pumps_lvl3:PK429,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1358,2,Pump Status,1025,lvl1:Kenya_lvl2:Pumps_lvl3:PK430,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1359,2,Pump Status,1026,lvl1:Kenya_lvl2:Pumps_lvl3:PK431,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1360,2,Pump Status,1027,lvl1:Kenya_lvl2:Pumps_lvl3:PK432,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1361,2,Pump Status,1028,lvl1:Kenya_lvl2:Pumps_lvl3:PK434,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1362,2,Pump Status,1029,lvl1:Kenya_lvl2:Pumps_lvl3:PK435,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1363,2,Pump Status,1030,lvl1:Kenya_lvl2:Pumps_lvl3:PK438,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1364,2,Pump Status,1031,lvl1:Kenya_lvl2:Pumps_lvl3:PK439,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1365,2,Pump Status,1032,lvl1:Kenya_lvl2:Pumps_lvl3:PK440,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1366,2,Pump Status,1033,lvl1:Kenya_lvl2:Pumps_lvl3:PK441,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1367,2,Pump Status,1034,lvl1:Kenya_lvl2:Pumps_lvl3:PK442,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1368,2,Pump Status,1035,lvl1:Kenya_lvl2:Pumps_lvl3:PK444,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1369,2,Pump Status,1036,lvl1:Kenya_lvl2:Pumps_lvl3:PK445,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1370,2,Pump Status,1037,lvl1:Kenya_lvl2:Pumps_lvl3:PK447,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1371,2,Pump Status,1038,lvl1:Kenya_lvl2:Pumps_lvl3:PK448,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1372,2,Pump Status,1039,lvl1:Kenya_lvl2:Pumps_lvl3:PK449,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1373,2,Pump Status,1040,lvl1:Kenya_lvl2:Pumps_lvl3:PK450,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1374,2,Pump Status,1041,lvl1:Kenya_lvl2:Pumps_lvl3:PK451,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1375,2,Pump Status,1042,lvl1:Kenya_lvl2:Pumps_lvl3:PK455,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1376,2,Pump Status,1043,lvl1:Kenya_lvl2:Pumps_lvl3:PK456,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1377,2,Pump Status,1044,lvl1:Kenya_lvl2:Pumps_lvl3:PK458,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1378,2,Pump Status,1045,lvl1:Kenya_lvl2:Pumps_lvl3:PK462,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1379,2,Pump Status,1046,lvl1:Kenya_lvl2:Pumps_lvl3:PK466,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1380,2,Pump Status,1047,lvl1:Kenya_lvl2:Pumps_lvl3:PK468,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1381,2,Pump Status,1048,lvl1:Kenya_lvl2:Pumps_lvl3:PK469,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1382,2,Pump Status,1049,lvl1:Kenya_lvl2:Pumps_lvl3:PK470,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1383,2,Pump Status,1050,lvl1:Kenya_lvl2:Pumps_lvl3:PK471,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1384,2,Pump Status,1051,lvl1:Kenya_lvl2:Pumps_lvl3:PK473,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1385,2,Pump Status,1052,lvl1:Kenya_lvl2:Pumps_lvl3:PK474,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1386,2,Pump Status,1053,lvl1:Kenya_lvl2:Pumps_lvl3:PK476,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1387,2,Pump Status,1054,lvl1:Kenya_lvl2:Pumps_lvl3:PK480,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1388,2,Pump Status,1055,lvl1:Kenya_lvl2:Pumps_lvl3:PK483,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1389,2,Pump Status,1056,lvl1:Kenya_lvl2:Pumps_lvl3:PK487,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1390,2,Pump Status,1057,lvl1:Kenya_lvl2:Pumps_lvl3:PK488,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1391,2,Pump Status,1058,lvl1:Kenya_lvl2:Pumps_lvl3:PK489,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1392,2,Pump Status,1059,lvl1:Kenya_lvl2:Pumps_lvl3:PK491,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1393,2,Pump Status,1060,lvl1:Kenya_lvl2:Pumps_lvl3:PK492,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1394,2,Pump Status,1061,lvl1:Kenya_lvl2:Pumps_lvl3:PK493,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1395,2,Pump Status,1062,lvl1:Kenya_lvl2:Pumps_lvl3:PK495,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1396,2,Pump Status,1063,lvl1:Kenya_lvl2:Pumps_lvl3:PK496,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1397,2,Pump Status,1064,lvl1:Kenya_lvl2:Pumps_lvl3:PK497,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1398,2,Pump Status,1065,lvl1:Kenya_lvl2:Pumps_lvl3:PK498,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1399,2,Pump Status,1066,lvl1:Kenya_lvl2:Pumps_lvl3:PK499,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1400,2,Pump Status,1067,lvl1:Kenya_lvl2:Pumps_lvl3:PK502,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1401,2,Pump Status,1068,lvl1:Kenya_lvl2:Pumps_lvl3:PK503,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1402,2,Pump Status,1069,lvl1:Kenya_lvl2:Pumps_lvl3:PK504,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1403,2,Pump Status,1070,lvl1:Kenya_lvl2:Pumps_lvl3:PK505,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1404,2,Pump Status,1071,lvl1:Kenya_lvl2:Pumps_lvl3:PK506,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1405,2,Pump Status,1072,lvl1:Kenya_lvl2:Pumps_lvl3:PK507,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1406,2,Pump Status,1073,lvl1:Kenya_lvl2:Pumps_lvl3:PK508,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1407,2,Pump Status,1074,lvl1:Kenya_lvl2:Pumps_lvl3:PK509,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1408,2,Pump Status,1075,lvl1:Kenya_lvl2:Pumps_lvl3:PK511,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1409,2,Pump Status,1076,lvl1:Kenya_lvl2:Pumps_lvl3:PK512,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1410,2,Pump Status,1077,lvl1:Kenya_lvl2:Pumps_lvl3:PK514,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1411,2,Pump Status,1078,lvl1:Kenya_lvl2:Pumps_lvl3:PK516,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1412,2,Pump Status,1079,lvl1:Kenya_lvl2:Pumps_lvl3:PK517,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1413,2,Pump Status,1080,lvl1:Kenya_lvl2:Pumps_lvl3:PK519,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1414,2,Pump Status,1081,lvl1:Kenya_lvl2:Pumps_lvl3:PK524,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1415,2,Pump Status,1082,lvl1:Kenya_lvl2:Pumps_lvl3:PK525,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1416,2,Pump Status,1083,lvl1:Kenya_lvl2:Pumps_lvl3:PK526,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1417,2,Pump Status,1084,lvl1:Kenya_lvl2:Pumps_lvl3:PK527,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1418,2,Pump Status,1085,lvl1:Kenya_lvl2:Pumps_lvl3:PK529,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1419,2,Pump Status,1086,lvl1:Kenya_lvl2:Pumps_lvl3:PK533,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1420,2,Pump Status,1087,lvl1:Kenya_lvl2:Pumps_lvl3:PK534,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1421,2,Pump Status,1088,lvl1:Kenya_lvl2:Pumps_lvl3:PK536,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1422,2,Pump Status,1089,lvl1:Kenya_lvl2:Pumps_lvl3:PK538,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1423,2,Pump Status,1090,lvl1:Kenya_lvl2:Pumps_lvl3:PK539,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1424,2,Pump Status,1091,lvl1:Kenya_lvl2:Pumps_lvl3:PK540,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1425,2,Pump Status,1092,lvl1:Kenya_lvl2:Pumps_lvl3:PK541,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1426,2,Pump Status,1093,lvl1:Kenya_lvl2:Pumps_lvl3:PK542,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1427,2,Pump Status,1094,lvl1:Kenya_lvl2:Pumps_lvl3:PK548,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1428,2,Pump Status,1095,lvl1:Kenya_lvl2:Pumps_lvl3:PK549,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1429,2,Pump Status,1096,lvl1:Kenya_lvl2:Pumps_lvl3:PK550,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1430,2,Pump Status,1097,lvl1:Kenya_lvl2:Pumps_lvl3:PK551,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1431,2,Pump Status,1098,lvl1:Kenya_lvl2:Pumps_lvl3:PK552,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1432,2,Pump Status,1099,lvl1:Kenya_lvl2:Pumps_lvl3:PK553,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
1433,2,Pump Status,1100,lvl1:Kenya_lvl2:Pumps_lvl3:PK555,ec22bc88-44d6-4a30-b409-169fad141d6e,Future pump - Kenya
